frame,player1_position_x,player1_position_y,player2_position_x,player2_position_y
9140,1641,696,,
9141,1643,695,,
9142,1648,695,,
9143,1650,695,,
9144,1657,696,,
9145,1661,697,,
9146,1665,697,,
9147,1669,696,,
9148,1674,696,,
9149,1677,698,,
9150,1682,699,,
9151,1685,702,,
9152,1689,705,,
9153,1691,708,,
9154,1694,712,,
9155,1697,714,,
9156,1701,716,,
9157,1703,717,,
9158,1704,718,,
9159,1705,719,,
9160,1707,719,,
9161,1708,720,,
9162,1711,720,,
9163,1713,720,,
9172,958,552,1821,751
9187,898,571,1364,595
9192,971,570,1278,743
9193,988,570,1269,727
9194,1003,574,1253,749
9195,1014,568,1246,741
9196,1039,559,1236,591
9223,607,587,924,580
9224,593,587,906,581
9225,575,587,897,582
9226,558,588,879,582
9227,541,589,870,581
9228,525,588,860,581
9229,509,587,852,580
9230,494,588,862,580
9232,457,586,845,579
9233,442,587,835,574
9234,428,587,825,575
9235,417,587,821,580
9236,404,588,801,579
9237,393,587,793,581
9238,383,586,783,582
9239,378,585,488,715
9240,367,584,481,629
9241,362,585,751,579
9242,356,586,748,577
9243,354,586,746,576
9244,351,584,465,629
9245,353,585,466,714
9246,355,585,465,714
9247,359,584,467,714
9248,363,587,468,716
9249,368,586,472,715
9250,375,587,474,716
9251,379,587,809,566
9252,385,588,807,563
9253,392,587,809,563
9254,402,587,805,562
9255,407,584,806,558
9256,415,588,805,557
9257,425,589,804,555
9258,434,590,807,557
9259,442,589,808,556
9260,451,589,809,556
9261,458,590,810,559
9262,467,590,820,564
9263,476,589,823,563
9264,484,680,485,591
9265,496,679,498,589
9266,507,591,866,566
9267,523,594,883,572
9268,539,594,903,572
9269,557,594,923,574
9270,572,596,946,572
9271,582,681,971,572
9272,599,594,991,572
9273,619,687,1012,569
9279,720,754,720,600
9284,799,759,800,604
9285,811,605,812,756
9286,827,608,1261,558
9287,844,760,1268,558
9288,857,609,859,760
9289,868,607,1282,557
9290,884,609,1278,556
9291,894,609,1281,556
9292,908,609,1280,557
9293,929,607,1278,557
9353,990,577,1539,610
9354,969,579,1537,609
9355,953,579,1536,609
9356,927,582,1533,609
9357,904,585,1533,609
9358,890,587,1532,610
9359,861,590,1531,609
9360,825,593,1531,609
9361,789,594,1531,609
9362,759,598,1531,608
9363,732,597,1531,608
9364,708,599,1532,609
9365,703,600,1533,609
9366,695,594,1533,608
9367,693,596,1534,606
9368,687,597,1535,605
9369,680,596,1535,605
9370,672,597,1536,603
9371,675,597,1539,602
9372,663,599,1542,601
9373,655,593,1545,600
9374,672,592,1547,597
9375,699,591,1549,596
9376,735,590,1551,594
9377,761,589,1554,596
9378,793,590,1556,597
9379,828,586,1559,595
9380,865,584,1562,595
9381,889,577,1565,596
9382,886,580,1569,597
9383,884,579,1572,597
9384,887,578,1577,596
9385,889,578,1583,600
9386,893,582,1593,601
9387,899,577,1599,600
9388,911,578,1607,600
9422,1370,590,1656,608
9467,1215,573,1481,710
9484,1167,571,1756,826
9485,1166,571,1759,827
9486,1165,568,1422,715
9489,1159,577,1415,706
9490,1158,574,1414,712
9491,1157,573,1411,712
9492,1155,571,1411,714
9493,1154,570,1745,826
9494,1154,568,1741,827
9495,1153,567,1408,714
9496,1152,559,1407,712
9497,1152,556,1406,708
9498,1152,556,1406,708
9499,1151,566,1405,709
9500,1152,556,1404,709
9501,1151,557,1404,708
9502,1152,555,1403,705
9503,1152,561,1404,707
9504,1152,557,1404,706
9505,1153,554,1404,706
9506,1153,555,1405,707
9507,1153,554,1701,826
9508,1153,556,1406,796
9509,1153,558,1406,796
9510,1153,566,1405,796
9511,1152,557,1404,813
9512,1152,556,1405,813
9513,1152,556,1405,812
9514,1151,556,1404,813
9515,1152,555,1407,801
9516,1151,555,1407,801
9517,1151,553,1405,813
9518,1150,549,1408,797
9519,1149,549,1408,798
9520,1147,553,1408,799
9521,1147,552,1655,826
9522,1145,552,1408,803
9523,1144,552,1407,804
9524,1144,549,1406,803
9525,1143,550,1402,812
9526,1140,552,1407,802
9527,1139,553,1406,802
9528,1138,554,1405,813
9529,1136,552,1406,800
9530,1134,553,1622,836
9531,1134,559,1618,838
9532,1132,553,1405,811
9533,1130,550,1406,813
9534,1128,550,1406,812
9535,1127,555,1406,813
9536,1125,553,1406,814
9537,1124,552,1405,812
9538,1122,552,1406,813
9539,1121,550,1399,801
9540,1119,551,1408,814
9541,1119,554,1409,813
9542,1117,556,1400,804
9543,1115,559,1397,801
9544,1113,558,1397,805
9545,1111,559,1395,804
9546,1107,556,1396,809
9547,1104,555,1395,810
9548,1101,566,1393,810
9549,1094,581,1392,812
9550,1090,584,1389,813
9551,1086,577,1390,812
9552,1079,586,1387,814
9553,1072,583,1388,816
9554,1066,581,1559,805
9555,1058,575,1559,799
9556,1050,585,1563,790
9557,1041,585,1392,818
9558,1031,592,1580,796
9559,1018,592,1566,730
9560,1010,597,1560,797
9561,990,606,1557,796
9562,981,603,1557,796
9563,965,609,1558,797
9564,948,612,1553,800
9565,931,603,1549,803
9566,917,618,1551,709
9567,902,620,1550,712
9568,883,624,1231,635
9569,874,625,1234,636
9570,853,628,1232,633
9571,846,636,1235,631
9572,828,632,1239,629
9573,820,634,1248,628
9574,807,632,1255,624
9575,803,624,1267,622
9576,794,618,1282,616
9577,786,628,1293,617
9578,781,619,1311,614
9579,778,620,1327,611
9580,773,596,1340,603
9581,773,591,1360,596
9582,775,584,1379,590
9583,777,590,1398,586
9584,784,568,1420,577
9585,786,560,1438,573
9586,786,556,1458,568
9589,803,543,1520,547
9590,810,542,1535,547
9591,1555,541,1809,604
9592,1819,621,,
9593,1821,616,,
9594,1823,611,,
9595,,,,
9596,,,,
9597,,,,
9598,,,,
9599,,,,
9603,,,,
9613,1855,693,,
9614,1860,697,,
9667,1290,618,,
9668,1285,624,,
9669,1283,619,,
9782,1363,623,,
9783,1363,623,,
9784,1363,623,,
9785,1363,623,,
9786,1363,623,,
9787,1363,623,,
9788,1363,623,,
9789,1362,623,,
9790,1362,623,,
9791,1362,623,,
9792,1361,623,,
9793,1362,623,,
9794,1362,623,,
9795,1362,623,,
9796,1361,623,,
9797,1361,623,,
9798,1362,623,,
9799,1361,623,,
9800,1361,623,,
9801,1361,623,,
9802,1361,623,,
9803,1361,623,,
9804,1361,623,,
9805,1361,623,,
9806,1361,623,,
9807,1361,623,,
9808,1361,623,,
9809,1361,623,,
9810,1361,623,,
9811,1361,623,,
9812,1361,623,,
9813,1361,623,,
9814,1361,623,,
9815,1361,623,,
9816,1361,623,,
9817,1361,623,,
9818,1361,623,,
9819,1361,623,,
9820,1361,623,,
9821,1361,623,,
9822,1361,623,,
9823,1361,623,,
9824,1361,623,,
9825,1361,623,,
9826,1361,623,,
9827,1361,623,,
9828,1361,623,,
9829,1361,623,,
9830,1361,623,,
9831,1361,623,,
9832,1361,623,,
9833,1361,623,,
9834,1361,623,,
9835,1361,623,,
9836,1361,623,,
9837,1361,623,,
9838,1361,623,,
9839,1361,623,,
9840,1361,623,,
9841,1361,623,,
9842,1361,622,,
9843,1361,622,,
9844,1361,622,,
9845,1361,622,,
9846,1361,622,,
9847,1361,622,,
9848,1361,623,,
9849,1361,622,,
9850,1361,622,,
9851,1361,622,,
9852,1361,622,,
9853,1361,622,,
9854,1361,622,,
9855,1361,621,,
9856,1361,621,,
9857,1361,621,,
9858,1362,621,,
9859,1362,621,,
9860,1362,621,,
9861,1361,621,,
9862,1362,621,,
9863,1362,621,,
9864,1363,621,,
9865,1363,621,,
9866,1364,621,,
9867,1364,621,,
9868,1364,620,,
9869,1365,620,,
9870,1366,619,,
9871,1367,619,,
9872,1367,619,,
9873,1367,618,,
9874,1364,618,,
9875,1371,617,,
9876,1370,617,,
9877,1374,617,,
9878,1373,616,,
9879,1374,616,,
9880,1373,616,,
9881,1375,614,,
9882,1373,613,,
9883,1373,612,,
9884,1371,611,,
9885,1372,611,,
9886,1371,610,,
9887,1370,609,,
9888,1372,608,,
9889,1370,607,,
9890,1372,606,,
9891,1368,606,,
9892,1367,605,,
9893,1367,604,,
9894,1370,604,,
9895,1370,604,,
9896,1371,603,,
9897,1373,603,,
9898,1372,603,,
9899,1371,603,,
9900,1372,603,,
9901,1372,604,,
9902,1371,604,,
9903,1375,605,,
9904,1371,606,,
9905,1373,608,,
9906,1373,610,,
9907,1377,611,,
9908,1376,612,,
9909,1374,613,,
9910,1376,613,,
9911,1386,613,,
9912,1392,611,,
9913,1394,610,,
9914,1396,606,,
9915,1398,604,,
9916,1402,603,,
9917,1401,603,,
9918,1399,602,,
9919,1400,600,,
9920,1399,602,,
9921,1401,603,,
9922,1406,604,,
9923,1409,608,,
9924,1413,611,,
9925,1417,613,,
9926,1425,613,,
9927,1431,616,,
9928,1437,620,,
9929,1444,620,,
9930,1450,622,,
9931,1454,623,,
9932,1455,624,,
9933,1454,626,,
9934,1454,628,,
9935,1453,630,,
9936,1450,631,,
9937,1449,632,,
9938,1449,633,,
9939,1448,631,,
9940,1445,632,,
9941,1443,633,,
9942,1442,636,,
9943,1438,637,,
9944,1434,640,,
9945,1431,641,,
9946,1428,645,,
9947,1426,646,,
9948,1423,646,,
9949,1418,653,,
9950,1415,660,,
9951,1413,664,,
9952,1405,669,,
9953,1394,672,,
9954,1373,674,,
9955,1369,676,,
9956,1369,676,,
9957,1368,677,,
9958,1368,676,,
9959,1366,674,,
9960,1367,668,,
9961,1373,666,,
9962,1374,659,,
9963,1380,656,,
9964,1382,655,,
9965,1385,651,,
9966,1387,648,,
9967,1390,646,,
9968,1393,642,,
9969,1395,641,,
9970,1400,640,,
9971,1404,639,,
9972,1412,635,,
9973,1420,635,,
9974,562,541,1424,633
9975,559,548,1427,634
9976,558,556,1430,636
9977,556,558,1431,638
9978,550,561,1432,638
9979,550,567,1433,636
9980,551,574,1435,636
9981,549,575,1435,635
9982,551,579,1434,631
9983,552,583,1436,628
9984,564,587,1440,627
9985,568,588,1444,625
9986,575,589,1450,622
9987,576,588,1455,621
9988,579,590,1461,620
9989,578,590,1465,620
9990,571,587,1469,620
9991,576,587,1471,621
9992,561,581,1475,624
9993,562,581,1477,625
9994,562,577,1478,626
9995,563,576,1481,627
9996,563,573,1484,628
9997,560,569,1485,629
9998,559,567,1486,630
9999,557,565,1487,630
10000,555,563,1489,628
